,mslGLB_cluster1,mslGLB_cluster2,mslGLB_cluster3,mslGLB_cluster4,mslGLB_cluster5,mslGLB_cluster6,mslGLB_cluster7,mslGLB_cluster8,mslGLB_cluster9,mslGLB_cluster10,mslGLB_cluster11,mslGLB_cluster12,mslGLB_cluster13,mslGLB_cluster14,mslGLB_cluster15,mslGLB_cluster16,mslGLB_cluster17,mslGLB_cluster18
1987-07-01,144084.7739361702,107938.09060013262,141301.87646028036,115991.75332991804,148970.41256157638,106124.03222318339,149519.11730410447,102295.31643576825,103514.5550271739,109784.93363575268,110236.54106498195,105564.80034722222,135379.15168694692,110306.81662087912,182098.0081644144,140214.90135368664,120170.81801470589,163328.49672379033
1987-08-01,144121.28213652482,108077.60071286472,141330.95794392523,115955.8568135246,149093.84236453203,106262.22696799308,149601.34678171642,102381.12602329974,103535.41799872123,109570.62331989246,110326.08021209386,105583.9599609375,135470.86905420356,110533.1559065934,182792.45495495494,140270.27649769586,119950.04595588235,163545.9236391129
1987-09-01,144010.8433067376,108075.69628647214,141482.99138434578,116026.24359631148,149525.83512931035,106156.05266003459,150257.16534514923,102358.29069584383,103554.64054507672,109515.67960349462,110093.34104241878,105479.58170572917,135354.84997234514,111376.74278846153,181862.62668918917,140401.72451036866,120046.0018382353,164268.5294858871
1987-10-01,143560.37234042553,108008.24975132626,141670.9148656542,115950.50717213115,150036.0452586207,105961.63765138408,150979.99650186565,102241.19568639799,103469.0636988491,109620.18649193548,110066.25958935019,105604.9072265625,134804.39366703542,111925.70398351648,183307.82657657657,140681.4192108295,120037.06801470589,164363.73487903227
1987-11-01,143211.79078014186,107879.75795755968,141783.18487149532,115847.48591188525,150402.97490763548,105966.35488754325,151365.12360074627,102105.89381297228,103436.73473465473,109591.93548387096,110082.58968862816,105680.51215277778,134499.37085176993,112526.62259615384,183513.42201576574,140723.58870967742,119923.84191176471,164655.36164314515
1987-12-01,143049.84485815602,107722.42415450928,142161.19304906542,115816.65087090165,150666.80264778328,105731.77984429065,151873.11683768657,102062.65546284635,103440.77285805627,109435.2066532258,110141.53880866426,105761.23046875,134410.55724557524,112879.8592032967,183349.5002815315,140878.8846486175,119949.69669117648,164687.85912298388
1988-01-01,142983.20035460993,107681.91934681697,142059.1450058411,115775.28048155739,150507.52001231528,105655.02811418685,151700.97364738805,101956.75574622166,103459.18618126598,109983.24512768816,110284.26500451264,105849.92404513889,134315.70105088496,112680.01373626373,183542.03265765763,141151.605702765,119438.60294117648,164768.81930443548
1988-02-01,142902.26063829788,107646.65326591511,141910.21466121494,115742.58324795082,150205.31865763548,105639.16252162629,151333.90858208956,101842.00251889168,103347.34055306905,109818.9222110215,110087.71435018051,105747.74848090278,134355.64159292038,112722.65625,183452.74493243243,140778.47422235023,119252.66544117648,164361.41633064515
1988-03-01,143023.67021276595,107637.8522877984,141670.92216705607,115761.87371926231,149936.29156403942,105522.81844723182,150892.77052238805,101931.79116813601,103416.92075607416,109846.1945564516,110348.27955776174,105813.23784722222,134639.46003871682,111966.90418956043,183739.55518018018,140604.01065668202,120067.85845588235,164263.43245967742
1988-04-01,143444.70855496454,107750.78953912467,141505.86302570094,115842.4974385246,149685.27555418722,105886.6187283737,150626.07276119402,102035.66002833753,103419.26750319693,109442.86794354838,110392.88413808664,105737.31011284722,134947.93279867258,111583.55940934065,183282.74915540538,140153.61463133642,120233.52941176471,164470.28099798388
1988-05-01,143733.61591312056,107865.29343501326,141287.12397780374,115857.32581967214,149414.03171182267,105789.84375,150008.81529850746,102215.7843986146,103502.53956202045,109808.5727486559,110094.0320397112,105617.61610243056,135082.9127488938,110957.56353021978,182947.45213963962,140203.79104262672,120293.9705882353,164335.9438004032
1988-06-01,144042.3315602837,108045.32700596817,141231.5895151869,115963.44902663935,149038.9354987685,105789.0625,149538.46781716417,102362.73024244331,103618.031689578,109916.52805779569,110085.29444945848,105614.00282118056,135369.97027101772,110439.61195054944,183130.77843468467,140172.28182603687,120129.77022058824,164648.50680443548
1988-07-01,144146.50930851063,108233.41967838196,141204.77876752336,115953.34656762295,148836.79956896554,106177.20588235294,149303.77215485074,102510.99653652392,103674.55043158567,109985.49647177418,110240.14835288809,105609.06304253472,135527.6825221239,110282.68372252746,183344.28490990988,140318.4295794931,120402.90441176471,164542.0866935484
1988-08-01,144011.38076241137,108184.76251657825,141301.46758177568,116018.2530737705,148929.67210591133,105995.47740051903,149533.49463619402,102437.07887279596,103601.32472826086,109673.50890456988,110070.81735108304,105516.07530381945,135376.53484513276,110558.65384615384,183953.32207207204,140125.65524193548,120204.31066176471,164581.67842741936
1988-09-01,143705.09197695035,108142.7097148541,141299.14208528036,115911.36782786886,149376.79725985223,105860.94831314878,150021.12873134328,102370.77101700251,103558.21910965473,109608.16532258064,109867.40185018051,105441.14312065972,134969.56927544248,111307.3746565934,184292.86317567565,140356.22119815668,120085.43198529413,165538.42615927418
1988-10-01,143340.14295212767,107998.10800729443,141519.88536799065,115852.98539959016,149908.73999384238,106010.29952422145,150793.73250932834,102170.72772355164,103466.20744085677,109505.42674731182,109820.71017599278,105508.14073350695,134636.25898783188,111991.54361263735,183246.33305180178,140631.23919930877,119736.72794117648,165216.6015625
1988-11-01,143128.72894503546,107957.35659814323,141914.0625,115878.61039959016,150448.95320197046,106021.02616782006,151562.15601679104,102131.63964105793,103523.1867407289,109496.81619623656,110166.21446299639,105672.2900390625,134562.52074115045,112526.55391483517,183473.120777027,140625.86765552996,120037.0955882353,165073.68951612903
1988-12-01,142842.37588652482,107807.38768236074,142100.41983060745,115840.56096311477,150577.14747536948,105811.6214316609,151755.95265858207,102004.63436712846,103487.59291080563,109794.86727150537,110241.01421480144,105821.84244791667,134323.83503871682,112648.16277472526,183471.55123873873,141170.58971774194,119688.54779411765,164800.57333669355
1989-01-01,142788.36990248229,107662.69064986738,142039.24868574765,115734.6618852459,150715.52878694583,105515.9196583045,151641.6394589552,101905.77770780856,103455.21099744245,110193.70379704301,110192.63030234657,105840.20453559028,134212.16468473454,112724.04704670329,183569.38344594592,141378.2690092166,120198.66727941176,164581.94934475806
1989-02-01,142814.79942375887,107672.78680371353,142104.3187792056,115837.38089139345,150581.4539716749,105558.97761678201,151598.03521455222,101919.45843828715,103503.38475063938,110190.10836693548,110204.6169900722,105862.04698350695,134290.50055309737,112513.34993131868,183373.7260698198,141260.42626728112,119802.04963235295,164334.39390120967
1989-03-01,143161.18129432626,107720.3062831565,141694.12602219626,115848.02510245903,149878.35975985223,105635.87262110726,150979.81576492536,101958.51897040302,103429.45472346547,109850.07140456988,110297.47010379062,105727.97309027778,134588.6615044248,111961.49553571428,183967.39864864864,140525.63004032258,119509.26470588235,164573.35559475806
1989-04-01,143313.08732269504,107846.46883289125,141468.75,115745.74282786886,149690.15932881774,105869.26362456747,150634.2175839552,102028.38672858941,103378.1979299872,109830.16633064515,110360.79365974729,105686.14095052084,134912.46197455755,111336.19505494506,182989.48479729728,140269.00921658985,120263.32720588235,164451.7830141129
1989-05-01,143672.5343528369,107961.50116047745,141304.6655957944,115834.23796106558,149547.10591133006,105965.34926470587,150079.61753731343,102255.85445528966,103546.26558503836,109769.2876344086,110329.99210288809,105721.01779513889,135190.20672013276,111056.72218406593,182979.42004504503,140320.24409562213,120339.97242647059,164211.56123991936
1989-06-01,143961.52482269504,108111.01210212201,141314.52248831774,115991.13473360657,149159.08251231528,106163.98951124567,149608.72784514923,102389.35177896725,103628.00511508952,109743.68699596774,110314.50812274367,105682.96983506945,135388.83780420356,110582.94986263735,183286.55686936935,140247.7030529954,120238.97977941176,164215.39188508064
1989-07-01,144008.59375,108057.63635610079,141256.9582359813,115944.65676229508,149009.68288177342,106249.68371539791,149458.94939365672,102438.88932619647,103669.15660965473,109996.24915994624,110233.48657490975,105679.19108072917,135379.86725663717,110458.83413461538,182811.8947072072,140379.89271313365,120707.08639705883,164002.6146673387
1989-08-01,143961.26440602838,108073.20954907162,141257.64091705607,115962.97643442624,148981.3115763547,106284.63992214532,149583.6812033582,102395.2554313602,103617.38131393862,109711.73975134408,110099.75462545126,105483.2763671875,135332.7157079646,110592.37637362636,182692.74352477476,140160.3722638249,120247.98713235295,164238.2875504032
1989-09-01,143774.81715425532,107971.59938660478,141376.7194801402,115952.32838114754,149372.34451970443,105988.46237024221,150156.86217350746,102306.32084382871,103506.51374680306,109566.9942876344,109941.7362364621,105460.34613715278,135005.35467367258,111149.98282967032,183792.63795045044,140286.56033986175,119926.01102941176,165190.5241935484
1989-10-01,143446.2267287234,108100.31913129974,141649.45604556074,115907.48463114754,150046.25538793104,106140.51146193771,150890.88736007462,102284.79219143576,103546.41743925831,109546.87920026881,109926.96581678701,105571.99164496528,134764.11089601772,111949.6823489011,183503.4628378378,140685.8402937788,120052.94117647059,165259.14818548388
1989-11-01,143181.6489361702,107800.7999005305,141945.60455607474,115820.81454918033,150403.25200123154,105825.61905276816,151571.9041511194,102085.06572732997,103420.29751438618,109493.27116935483,110154.19393050541,105640.02007378472,134634.11227876108,112668.12328296703,183707.1438626126,140583.99697580645,119859.2830882353,164353.01789314515
1989-12-01,143123.5427748227,107802.39348474801,142141.6910046729,115902.54226434427,150542.06434729067,105874.9026816609,151798.71735074627,102031.0532115869,103507.24704283888,109266.73387096774,110060.11394404332,105741.52289496528,134323.55157632745,112551.76854395604,183523.65568693692,140901.79651497697,118969.26470588235,164209.23009072582
1990-01-01,142814.54454787236,107683.70565318302,142102.17216705607,115714.2418032787,150654.73368226603,105747.65625,151739.7504664179,101928.72717254408,103388.7448049872,110129.16666666666,110210.79365974729,105770.57562934028,134266.09167588496,112774.21016483517,183669.32010135133,141084.21298963134,119988.4375,164724.94959677418
1990-02-01,143247.35150709221,107713.52992374005,142092.24591121494,115906.10911885246,150372.00969827588,105591.94961072665,151311.70125932834,102002.15680100756,103480.72150735294,109873.27788978493,110408.95194043321,105948.63823784722,134588.54742809737,112448.63495879121,183230.31390765763,141027.69297235023,120251.27757352941,164436.8384576613
1990-03-01,143099.15780141845,107794.97471816976,142021.09740070094,115850.32402663935,150325.03848522168,105733.71269463668,151252.92094216417,101998.9393104534,103449.76622442454,109868.30057123656,110348.79569043321,105800.25770399306,134668.7949391593,111985.92032967032,183539.28068693692,141014.35051843317,119883.33639705883,164643.40977822582
1990-04-01,143441.00177304965,107729.60460875332,141470.4840829439,115804.58504098361,149644.26570197046,105709.03708910034,150515.4151119403,102038.72402392946,103383.92143542199,109788.3316532258,110154.77211191336,105657.79351128472,134767.64034845133,111322.02953296703,182697.36768018018,140350.66964285716,119736.34191176471,164157.72429435485
1990-05-01,143723.08843085106,107872.64588859417,141247.7840245327,115825.61219262295,149401.48937807884,105760.923983564,149928.11333955222,102208.93222607052,103470.74108855499,109583.33753360214,110234.85728790614,105662.29112413195,135148.84886615045,111051.63118131868,183573.65568693692,140215.1101670507,120376.70036764706,164371.5788810484
1990-06-01,143989.37278368796,108026.96245026526,141219.14792640187,115887.89574795082,149126.3970135468,106226.8517517301,149467.822994403,102339.31635705288,103581.35789641943,110010.56367607527,110252.01658393502,105643.73914930556,135403.33932522126,110388.34134615384,181857.77730855855,140275.23401497697,120370.86397058824,164077.40675403227
1990-07-01,144081.49379432626,108080.19728116711,141297.89354556074,115962.06582991804,148958.1242302956,106104.91457612456,149384.20592350746,102433.39499370276,103648.68026694373,109841.8472782258,110070.54095216606,105546.50065104167,135366.3025442478,110234.70123626373,182161.97212837837,140305.57315668202,120361.24080882354,164441.92918346776
1990-08-01,143909.11458333334,108206.61679376657,141298.13084112148,115970.73386270492,149082.78940886701,106405.47956314878,149620.23670708956,102429.23882241813,103670.54527653453,109748.6097110215,109997.02730144405,105570.0927734375,135233.0026272124,110498.47184065933,182181.37668918917,140424.94239631336,120250.42279411765,163987.90952620967
1990-09-01,144006.6212322695,108186.94670092838,141452.8292932243,115991.86091188525,149461.85344827588,106165.44387975777,150083.838619403,102396.31415302267,103586.5938698849,109586.7439516129,110224.14259927798,105593.74728732639,135379.2450221239,111188.9423076923,182709.81841216216,140448.58870967742,119906.46139705883,164203.98815524194
1990-10-01,143590.8355496454,108132.38561007958,141676.2667932243,115971.48821721312,150042.00661945814,106063.45426038062,150984.74230410447,102295.82414987405,103539.16140505114,109543.26696908602,110031.275383574,105595.78179253472,134840.31733960178,112004.57589285714,183716.47663288287,140528.73703917052,120051.1580882353,165225.47883064515
1990-11-01,143156.47163120567,107858.59582228116,141807.11156542055,115781.78406762295,150338.46982758623,105866.96583044982,151422.19566231343,102124.92522040302,103437.53097026853,109615.52419354838,109999.02696299639,105619.22200520834,134615.6111725664,112381.49896978022,183750.76013513512,140706.77923387097,120160.9375,165324.17464717742
1990-12-01,143006.81515957447,107739.95772546419,142058.22137850468,115803.26716188525,150534.7444581281,105714.84375,151765.81739738805,102008.37925062972,103437.06042199489,109790.625,110056.26692238267,105702.06163194445,134302.11214048674,112712.16517857142,183576.7384572072,140895.164890553,119883.39154411765,164667.9435483871
1991-01-01,142834.69636524824,107765.37632625995,142136.17479556074,115821.74436475411,150550.18472906406,105771.06131055363,151687.9780783582,101974.27385075566,103483.47586317135,109873.88692876343,110061.54952617329,105770.72482638889,134207.7537334071,112736.89903846153,183546.77646396394,141122.7966589862,118951.01102941176,164649.96219758064
1991-02-01,142780.67375886525,107678.33844496022,142067.7351051402,115815.97464139345,150340.94057881774,105663.6624134948,151579.42513992536,101914.90672229219,103456.47778132992,109823.96253360214,110055.79309566788,105763.07779947917,134173.50663716815,112522.02953296703,183199.76773648648,140818.53758640552,118417.24264705883,164625.55443548388
1991-03-01,143227.61524822697,107680.42523209548,141753.53387850468,115824.78611680328,149932.26216133006,105776.15430363322,150993.7791511194,101968.17931360201,103402.33875479539,109616.33904569891,110325.10435469315,105787.68717447917,134687.97704646018,111956.18990384616,182577.72381756754,140146.62298387097,120624.33823529413,164174.89289314515
1991-04-01,143472.65625,107726.81739058356,141518.023510514,115815.17289959016,149697.61776477835,105784.72642733564,150622.93027052237,102044.23803526448,103415.76186860613,109826.22647849462,110329.65083483755,105721.86957465278,134985.5814435841,111442.17891483517,183283.38260135133,140257.517281106,120364.34742647059,164082.9133064516
1991-05-01,143864.4337322695,107790.89646883289,141438.47108644858,115892.90727459016,149514.98229679806,105738.4812932526,150238.61357276118,102152.56415302267,103465.14645939898,109844.921875,110425.85458032491,105670.93370225695,135313.3261891593,111032.76957417582,182168.82038288287,140250.78125,120385.90073529413,163434.2048891129
1991-06-01,143949.29078014186,107964.72355769231,141267.69129672897,115944.2430840164,149081.75415640394,105964.98432093425,149543.83162313432,102283.13523299748,103554.3018702046,109933.50134408602,110024.03260379062,105569.72384982639,135136.84665376108,110465.39320054944,182017.85613738737,140227.27894585254,120257.17830882354,163569.8462701613
1991-07-01,143989.38386524824,108113.69985079576,141271.98817172897,115966.57914959016,148932.80480295568,106086.78362889274,149303.3931902985,102418.45284949621,103648.22670236572,109851.23067876343,109979.8285198556,105607.86675347222,135288.78595132745,110187.3540521978,182697.01576576574,140275.48963133642,120251.58088235295,164444.7517641129
1991-08-01,144109.9179964539,108303.07526525199,141314.67946845794,115977.05046106558,148979.69904556652,106318.13365051903,149560.64598880595,102484.82958123425,103680.08611732736,109717.98135080644,110044.23792870036,105506.42361111111,135373.37527654867,110614.62053571428,183791.80743243243,140374.49596774194,120174.29227941176,165126.20337701612
1991-09-01,143843.56715425532,108006.35361405836,141515.80388434578,116005.28304303279,149529.64901477835,105972.67246972318,150350.35564365672,102346.40270780856,103583.68366368287,109644.84206989246,109865.62217960288,105548.02788628472,134965.2793141593,111236.90762362636,182741.66666666666,140534.418202765,119749.51286764706,164121.66708669355
1991-10-01,143531.93151595746,107997.27287798408,141574.97079439252,115881.82761270492,149880.28402093597,106031.13375865051,150907.2119869403,102213.8283217884,103486.07536764705,109428.09559811828,110025.01692238267,105492.09526909722,134857.24557522126,111952.00892857142,183163.55574324323,140465.17857142858,119529.82536764706,164881.68472782258
1991-11-01,143325.73138297873,107845.99635278515,142007.79789719626,115880.62884221312,150521.03987068968,105907.10694204152,151654.36683768657,102133.99519836271,103457.4508471867,109761.9371639785,110085.00958935019,105665.45952690972,134635.82342367258,112566.44059065933,182939.73817567565,140913.34245391705,119675.76286764706,164291.48815524194
1991-12-01,142948.47074468085,107604.15285145889,142156.98744158878,115821.34221311477,150552.64393472907,105577.92766003459,151694.5604011194,101951.28109256926,103397.93797953964,109553.515625,110070.74402075812,105743.52756076389,134276.4657079646,112686.02335164834,182409.92398648648,141121.84259792627,119964.96323529413,164163.55846774194
1992-01-01,143194.7307180851,107672.87383952255,142382.4547313084,115970.20235655739,150740.7096674877,105748.99167387543,151982.61427238805,101969.15735201511,103443.21950927109,109441.71286962365,110161.20825812274,105806.20388454861,134414.6017699115,112829.77335164834,183346.95242117115,141058.48934331798,118566.88419117648,164398.2169858871
1992-02-01,142999.43484042553,107692.57294429708,142187.01445677568,115921.76485655739,150404.4181034483,105704.4928633218,151516.71525186565,101938.45835957178,103447.59131234016,109674.6849798387,110079.28982400722,105726.99110243056,134287.8871681416,112231.33585164834,183021.01632882882,140854.41388248847,118900.49632352941,164461.95186491936
1992-03-01,143294.18772163123,107727.2111240053,141926.04044976635,115934.8949795082,150119.8776169951,105747.39403114187,151222.802005597,101970.66278337532,103403.6025415601,109843.75,110336.28722924188,105852.91069878472,134665.78055862832,112029.49004120879,182395.04504504503,140531.5128168203,119713.97977941176,163667.35131048388
1992-04-01,143514.5223847518,107692.41545092838,141621.1047021028,115873.42213114754,149697.2329125616,105694.18252595155,150752.90345149252,102038.59217569268,103379.13403132992,109660.3536626344,110301.7260830325,105657.84505208334,134951.9427544248,111196.77197802198,183025.02111486485,140310.28945852534,119588.99816176471,164321.0874495968
1992-05-01,143661.64117907803,107736.00381299734,141391.5121203271,115870.1793032787,149479.09097906406,105836.19971885813,150248.4899720149,102135.36681360201,103421.50635390026,109628.15440188171,110083.56836642599,105589.81119791667,135055.13689159293,111067.24759615384,182962.7252252252,140317.09749423963,119482.73897058824,164046.44027217742
1992-06-01,143721.94148936172,107888.54442970823,141182.31965537384,115833.35040983607,149082.43919334977,105895.2070717993,149563.84678171642,102258.58587846348,103515.17443254475,109781.9094422043,109996.42091606498,105540.37272135417,135142.54701327434,110597.69917582418,182261.72578828828,140018.14876152074,120039.98161764706,164165.2595766129
1992-07-01,144313.12610815602,108166.2363229443,141375.2007885514,115999.20338114754,149095.54725985223,106109.80752595155,149523.61240671642,102514.29864609572,103683.27705402813,109841.94808467741,110116.22010379062,105613.50640190972,135686.19676438055,110479.12087912088,183036.72578828828,140319.974078341,120372.84926470589,164755.0529233871
1992-08-01,143949.8503989362,108237.73209549072,141342.14004088784,115995.93621926231,149194.75831280788,106300.60823961937,149710.13875932834,102494.04124685138,103692.63407129156,109893.04015456988,109979.22213447653,105590.59787326389,135249.63011615045,110676.06456043955,182325.40118243243,140442.68073156683,120259.11764705883,164245.36290322582
1992-09-01,143661.76307624116,108084.07037466843,141438.47108644858,115927.48463114754,149503.10190886701,106288.71377595155,150245.5457089552,102289.01330289672,103516.25939098465,109623.73151881719,109892.7092734657,105372.59385850695,134912.86642699115,111210.25927197802,182126.70326576574,140489.03009792627,119807.44485294117,164624.57157258064
1992-10-01,143556.57690602838,107926.89406498674,141650.27015186916,115868.29661885246,150002.05895935962,106067.62002595155,150969.3505130597,102198.82714105793,103507.80051150895,109415.37298387096,110108.26940433212,105549.75043402778,134897.0132743363,112175.12019230769,183029.15259009006,140444.95967741936,119735.49632352941,164830.09072580645
1992-11-01,143307.39140070922,107800.36264920424,141967.1765478972,115872.9136782787,150514.3588362069,105897.18858131487,151581.2208488806,102125.52542506297,103427.35573849104,109710.38306451612,110062.90331678701,105641.61512586806,134552.99363938055,112622.30425824175,182418.0884009009,140899.58957373272,119747.94117647059,164147.67515120967
1992-12-01,142970.82225177306,107663.05329907162,142199.4925525701,115820.08580942624,150543.03802339904,105755.58769463668,151828.21828358207,102009.52259130983,103434.07029251917,109723.24848790323,110086.01929151625,105731.94173177084,134363.2224834071,112639.60336538461,183090.53350225225,140914.09850230414,120092.47242647059,164170.3061995968
1993-01-01,143006.41622340426,107670.3187168435,142252.0480432243,115891.73668032787,150709.9330357143,105543.81758217992,151842.77052238805,101997.85500629722,103509.04631553708,109772.0220094086,110074.14259927798,105789.88172743056,134335.4950221239,112938.90796703297,182682.69284909908,141270.0892857143,119065.52389705883,164148.41859879033
1993-02-01,142901.5625,107664.22828249336,142135.76591705607,115889.6887807377,150398.33743842365,105693.08499134947,151565.60167910447,101928.09154596977,103465.59103260869,109612.91162634408,110091.82648916967,105767.61881510417,134254.87417035399,112333.88564560439,183158.29814189186,140844.37644009216,118908.93382352941,164244.4115423387
1993-03-01,143301.7342641844,107725.31705901856,141920.30519859813,115912.24385245903,150102.0281711823,105726.83553200691,151223.4083488806,102007.63932619647,103489.61596867007,109715.42338709677,110316.7362364621,105804.20193142361,134668.0102323009,111873.9268543956,182445.6503378378,140605.7891705069,119539.20955882354,163802.55166330645
1993-04-01,143633.06737588655,107782.40011604775,141652.5773948598,115882.15676229508,149769.56203817736,105925.7785467128,150795.69146455222,102063.42293765742,103402.79531649617,109723.73991935483,110364.82964801443,105679.28602430556,135073.39947455755,111480.7864010989,182584.81137387385,140217.70953341015,119815.60661764706,163951.13407258064
1993-05-01,143876.46276595746,107880.76301392572,141431.51650116823,115920.9387807377,149448.92241379313,105935.82666522491,150196.4552238806,102213.71812027707,103461.7337356138,109464.92775537634,110364.09352436823,105647.52061631945,135253.3600663717,111076.25343406593,183017.26492117115,140112.04997119817,119863.88786764706,164099.2439516129
1993-06-01,144090.2925531915,108028.86687665782,141313.4528329439,115953.24795081968,149141.9642857143,106075.21626297578,149613.89925373133,102360.14641057934,103574.81617647059,109800.04620295699,110288.14869133574,105599.29741753472,135590.99834070797,110481.1040521978,183128.32207207204,140231.20679723503,120030.86397058824,163357.67389112903
1993-07-01,144125.4100177305,108084.46618037135,141273.79891939252,115934.60809426231,148996.06296182267,106151.92203719723,149393.01539179104,102442.45906801007,103627.03604539641,109842.49411962365,110290.58551444043,105624.69618055556,135496.94759402657,110306.16414835164,183252.18186936935,140285.56307603687,120325.81801470589,164499.64087701612
1993-08-01,144209.19215425532,108124.42390583555,141439.31439836448,116092.89830942624,149150.00384852217,106203.714316609,149728.70219216417,102457.82430730478,103676.50355658567,109781.56081989246,110195.68761281589,105566.94607204861,135549.2152931416,110721.63461538461,182240.56165540538,140345.24769585254,120134.70588235295,164119.46824596776
1993-09-01,143990.78568262412,108043.02262931035,141508.67771612148,116067.56403688525,149449.5035406404,106020.16652249134,150169.7353078358,102375.16136649874,103593.89785805627,109701.25168010753,110153.49165162454,105562.20160590278,135294.19247787612,111294.13633241758,183272.44510135133,140375.5580357143,119825.43198529413,164715.99672379033
1993-10-01,143722.88896276595,108045.28348806367,141747.31673481307,116003.34912909837,150087.65009236455,106081.13916522491,151109.0076958955,102289.38326511334,103525.19081681586,109430.26293682794,110122.67317238267,105586.99273003472,134988.10149336283,112281.24141483517,182854.01182432432,140490.75100806452,119847.82169117648,164335.14364919355
1993-11-01,143282.6906028369,107861.15094496022,141795.31615070094,115850.33427254099,150349.13408251232,105847.01286764705,151425.43143656716,102106.18505982368,103437.73177749361,109784.03057795699,110140.25270758122,105719.76725260417,134567.48824668143,112466.94711538461,183358.56559684683,140775.98646313365,120247.04044117648,164860.5720766129
1993-12-01,143020.95523049647,107766.16172082227,142064.31804906542,115786.0911885246,150693.78078817736,105891.18998702422,151825.39645522388,102009.5658847607,103428.22390505114,109931.84223790323,110180.57028429603,105767.30143229167,134469.7213772124,113037.46565934065,183453.7795608108,141014.65293778802,119771.24080882354,164788.9427923387
1994-01-01,142857.9177748227,107673.33181366048,142027.98627336448,115785.58273565574,150413.8970135468,105668.51481401383,151613.03055037314,101906.19489924432,103433.27905210997,110122.87046370967,110133.19889440433,105764.69455295139,134234.38537057524,112599.6823489011,183158.4037162162,141029.71990207373,119408.52941176471,164401.4868951613
1994-02-01,142904.3051861702,107736.26492042441,141939.25233644858,115791.27177254099,150222.99491995075,105679.21983131487,151357.18866604476,101889.6666404282,103434.76462595907,109788.8188844086,110183.11428249098,105691.89181857639,134296.65376106196,112220.58722527472,183798.7964527027,140836.11031105992,119749.09926470589,164995.75352822582
1994-03-01,143378.5073138298,107741.94297082227,141880.078125,115884.70414959016,150112.2883312808,105725.94074394464,151103.1833022388,102008.92632241813,103464.21934942454,109935.07224462365,110362.72563176895,105822.97634548611,134837.4861725664,112215.14423076923,182656.10219594592,140637.65120967742,120042.77573529413,163911.26512096776
1994-04-01,143685.83776595746,107804.3787301061,141534.7546728972,115848.1224385246,149673.13731527096,105727.58974913495,150651.84235074627,102079.26440491184,103439.42515185422,109836.23571908602,110390.22732400722,105749.21061197917,135120.3090431416,111283.07864010989,183489.67483108107,140343.95881336406,120206.84742647059,164076.4868951613
1994-05-01,143874.5899822695,107902.37897877985,141401.03679906542,115907.10169057378,149464.6782635468,105895.06379757785,150187.645755597,102232.42482682619,103511.10334079283,109842.49831989246,110198.3923736462,105654.8583984375,135250.35605641594,110906.7135989011,182501.3231981982,140238.97609447004,120283.58455882354,163788.14264112903
1994-06-01,143960.6161347518,107955.99510941644,141180.1547897196,115891.65983606558,149030.22629310345,106021.05049740484,149283.057369403,102319.00582493702,103583.84650735294,109902.44875672042,110085.26060469315,105608.81890190972,135283.84955752213,110484.79567307692,181905.5884009009,140270.30169930877,120387.54595588235,163893.08215725806
1994-07-01,144143.62256205676,108150.1326259947,141175.95648364484,115911.71106557378,148848.28740763548,106321.16944204152,149196.62430037314,102421.90451826196,103625.47454443734,109944.10282258064,110235.83032490975,105539.53993055556,135654.9813329646,110220.60439560439,182530.3420608108,140247.88306451612,120495.43198529413,163982.8377016129
1994-08-01,144224.7728280142,108237.91238395225,141330.51620911213,116002.7305327869,149046.20535714287,106279.09007352941,149528.57975746266,102455.90562027707,103631.36189258311,109813.55846774192,110334.17193140794,105566.552734375,135683.52115597346,110545.4584478022,183845.2421171171,140278.07819700462,120244.4393382353,164988.93649193548
1994-09-01,143901.26329787236,108011.43070291777,141533.63025700932,116036.25768442624,149468.5267857143,106026.68955449827,150356.9671175373,102345.12358312342,103577.16891783888,109577.52436155913,109934.09860108304,105418.65234375,135185.0974834071,111378.71737637362,182240.3856981982,140340.8662154378,119839.22794117648,163547.9460685484
1994-10-01,143642.5587322695,107965.96278183024,141710.67099883177,115992.94441598361,149998.41440886701,106042.43079584774,151131.50069962686,102217.70308564231,103472.37052429667,109381.13239247311,110020.69043321299,105475.01898871528,134947.70464601772,112153.68303571428,183446.35416666666,140357.92410714287,119876.24080882354,164660.59097782258
1994-11-01,143330.35239361704,107861.76848474801,141987.39778037384,115885.39318647541,150402.20135467983,105815.77908737023,151536.7712220149,102155.56911209067,103470.45336476981,109666.85567876343,110094.87251805054,105696.79090711806,134636.69455199115,112324.45913461538,183552.71677927926,140798.95593317974,120349.09926470589,164645.2179939516
1994-12-01,143140.98515070922,107768.37284482758,142252.36930490655,115851.67904713115,150815.78663793104,105813.06498702422,151954.23857276118,102032.54683564231,103466.89078484655,109767.9477486559,110236.6228564982,105779.03374565972,134510.50539269912,112841.04567307692,183342.02561936935,141171.16935483873,119697.43566176471,164281.75403225806
1995-01-01,143000.39339539007,107729.32485079576,142275.4125292056,115876.80327868853,150718.54217980296,105702.12478373702,151941.71525186565,101980.80525818639,103504.15401214833,109726.0290658602,110149.23285198557,105811.26844618056,134250.50124446905,113008.71394230769,183406.43299549547,141052.005328341,118355.35845588235,164706.4390120968
